PassengerId,Survived,is_Capt.,is_Col.,is_Don.,is_Dr.,is_Jonkheer.,is_Lady.,is_Major.,is_Master.,is_Miss.,is_Mlle.,is_Mme.,is_Mr.,is_Mrs.,is_Ms.,is_Rev.,is_Sir.,is_Cts.,is_Male,from_C,from_N,from_Q,from_S,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
711,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.6546357756360925,-1.427256992867595,0.3476382888298053,-0.17306876189961223,-1.237053109237695,-1.233518528917757
712,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.4688108725958629,-1.3660606078969795,0.2734569596011863,-0.13469199126216674,-1.7757030328236156,-0.768620599135885
713,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.945010405938281,-1.0859630221519339,0.40659623867374767,-0.9816415104337675,-1.4999780491736407,0.8959260016776095
714,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.652113346718677,-0.12594280086328571,-0.486337536763551,0.0381342057279707,0.23845227067389438,-0.10872510241810274
715,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5835450477477921,-0.3003569733878857,-0.360162668316744,0.04123264709636282,0.18015102140273015,1.8692570294654487
716,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.25300706872532086,-0.5771072007842456,-0.1072237457493599,-0.025487877406765946,-0.9176514306497974,-1.3907603779267128
717,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0494741045178424,-2.1246469695850347,1.1695873395502718,-0.4218794264414554,2.714611867023509,-0.1434681142221256
718,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.0013984992351686115,-0.883127168696766,-0.049790761083490835,-0.0608551765911993,-1.3114100763528185,-0.7867501282955732
719,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6072115667412988,-0.1490722209290346,-0.45031821497250474,0.03029269446736962,0.3708378150199475,-0.053385462823850996
720,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6914073848666713,-0.12074548858247802,-0.39678131715001463,0.048140788014738554,0.18125132561071042,0.2173249068851883
721,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.0005097006421668941,0.37143527536511434,-0.27064776002169694,1.1551006571948552,0.5573585680782229,-1.6652093435266775
722,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.4345545102812762,0.4106133794703532,-0.37993301859583656,-0.7819448623672555,-0.004571019358401968,-0.8745283308935521
723,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5684968567786733,-0.23191146919978367,-0.4389923085811853,0.026001258864308246,0.2500971680498213,0.41691369133945483
724,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5839614309245311,-0.2914287014466163,-0.36154204951053365,0.03992353657992579,0.18762379086415137,1.708157846264903
725,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.6469203486090713,-0.6452106763285655,0.22362665725461153,-0.9525152954094537,-0.6322404892326695,-0.4745974165901502
726,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6846559562666993,-0.06747272178851797,-0.41059750932316763,0.03788324386513386,0.25014626099194803,-0.8303358509465862
727,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.2899133053359709,1.1299863319811752,-0.30901889083818307,-2.4500409993246817,-0.24331195302887107,0.6834871619203817
728,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6679299849816915,-0.12137267234517206,-0.48565179796148705,0.041545997290285124,0.1962432083387621,-0.05174084811000357
729,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.22037812649600821,0.23033547892207323,-0.2929684534215447,-0.8161790372278431,0.3442211957428226,-0.11171556408240804
730,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-2.219968420675743,1.5084046804297973,5.968339571405455,-0.4487542697432049,-0.2717312056652432,0.0035822630043386263
731,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0679836108989558,-2.1995368202658723,1.1911398277645586,-0.4257734058767061,2.0012875239225023,-1.0250681048137034
732,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.582732075488111,-0.07901172793269634,-0.4576414397214709,0.012799471040216559,0.5150280806504537,-1.5606347787079726
733,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6889873820206681,-0.15497571771594187,-0.43785058269284133,0.04531885894341924,-0.028794097642938922,0.07556870843228373
734,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5720654064720089,-0.18199595075897423,-0.4420614739782012,0.01903577195189689,0.29101434852537744,-0.46896512522388584
735,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5882461294272254,-0.17174382226161425,-0.38488618596292334,0.022005273562665843,0.28869753939143367,-0.4668553845668758
736,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6041946336436966,-0.14495630875248255,-0.4433730715666789,0.028899802011987694,0.38860914535699964,-0.14991500666292368
737,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.1208695813112164,1.7712134891954352,-0.2381064979382499,2.7127447057792886,-0.23558959488179915,2.13838920811231
738,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,4.423190272362387,-3.3001176689612084,2.5667726303291243,-0.8581196487449566,8.748734233435348,-0.6054878303392393
739,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6913192431405855,-0.10633353907224022,-0.3979089589620589,0.045836168789985914,0.19627745713443956,-0.0485633061196193
740,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.691320583557371,-0.10633268978230652,-0.39790422254107277,0.045836414784544685,0.1962772652091553,-0.04856313134796065
741,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.3558995207352366,-1.210042930895293,0.16261306011032942,-0.11952733137588017,-1.314226532318263,-0.6101946536703735
742,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1.1524595192306288,-1.1281576403919982,0.5207973118679806,-1.0284071005220203,-0.8512402172814821,-0.07634809624755834
743,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3.8701872645457542,-0.35602602239073766,1.5383224579611259,0.1995066770164418,2.231413200552188,-0.9366853430222875
744,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.36445792446426356,0.34842701896563283,-0.3264491259460793,-0.7900881344670638,0.17242980996761806,-0.3123216434274736
745,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-2.484777497862089,1.0244089016037523,5.94214794509064,0.37587411563659157,-0.06479110582514422,0.29012309228045186
746,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.6828270155205987,-0.8879088456229589,0.6347979494167854,0.15645092116998718,-1.7819915555786172,2.678772176561222
747,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.13189302446138532,0.8885236130040729,-0.3866997030457205,0.3662382802447367,0.05536280393018801,-0.7863766239575853
748,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5881288108540008,-0.20214373391351004,-0.37532332386346684,0.026833082577622874,0.2623509774408468,0.09716647689030833
749,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.7927155952143863,-0.782618397189736,0.31793101851301186,-0.979305919325074,-0.9851453473000273,-1.2791372049474208
750,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6910761413501889,-0.11232560549770261,-0.4016072515822003,0.04669482725424543,0.1882968408086002,0.056108043200651846
751,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.20425844156137649,0.8622675530064992,-0.34851022718127905,0.3444040582811999,0.11303606751722728,-1.6296948796407973
752,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.36209155310623337,-0.16934095211380693,0.04840895884463981,1.1110804153643052,-1.3883684865437673,-2.4235528992316584
753,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.677818541333068,-0.1269616819308827,-0.3892681413121419,0.0456224614236198,0.22006385288927446,0.21694693791943448
754,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6927152360530151,-0.07642694778565812,-0.40252470864921097,0.04145146339554124,0.22130775288861657,-0.5881743280872826
755,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9627931669541654,1.063491419620813,-0.04264098835701227,1.4881005806171725,0.6466003896201814,2.082638735979508
756,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1196347414439383,0.9185164315757424,-0.3278609185269434,0.3577480510431945,-0.06820185549563529,-1.893849794744668
757,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6925214634434805,-0.0983496160263815,-0.3993018167218635,0.04488113560243112,0.20036731880247757,-0.18539671048232914
758,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.584889493360629,-0.15429095689861227,-0.4521606374610481,0.017946741563018564,0.27595101026709046,-0.8713887507738554
759,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6903286744056749,-0.12537957949893502,-0.3903150428700571,0.048631680757404094,0.18351690567342502,0.2979831992278037
760,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0859333554034818,-1.7678695595807334,0.6482804852150442,-0.2410032922253603,-0.8224270392170931,-0.6755861334397675
761,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6404209695386388,-0.12941835916156555,-0.36516261901766106,0.03640151214794764,0.3447107069942627,-0.04986343526521205
762,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-2.4889479366491294,0.9826189129759196,5.945384800027986,0.3835784635591908,-0.1201478470404114,1.095787815744427
763,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.671228342858505,-0.07796941204175624,-0.504184316081306,0.03543934352511022,0.22143627359567458,-0.8332447531370966
764,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2.486444359113524,-0.3676221668525673,0.8955278242899215,1.237738965923866,-0.7986044660109032,0.10589827927166284
765,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6949502688790787,-0.04485287900304439,-0.4084932410992641,0.03701401425735934,0.24476934670555134,-1.1520176774079014
766,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0016557811756752,-1.0191394889499248,0.4254631274904734,-0.9958353149634875,-0.54447333211999,1.2921613802918066
767,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.3138567493135497,-0.3739156034609105,-0.26614262799331273,-0.024289113989805815,0.8145967730027878,0.18947030435526502
768,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6935262819113461,-0.10860708029547783,-0.39366224570282077,0.046798097984053315,0.18982911876767053,0.01613913892599019
769,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.2998974408612903,0.2940022224834884,-0.2873134503678481,-0.798102481730152,0.33225502387493394,0.14498139766435283
770,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.660324837829842,-0.13529195662795068,-0.48912582038366215,0.041735386243701225,0.2020241161631866,0.13317014838353436
771,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6796937637412717,-0.08678350898877413,-0.39547006303721083,0.03973173903474828,0.2536911009609406,-0.50799919114999
772,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6878982428908438,-0.18784236535613746,-0.38525130470859337,0.0578871042197007,0.12695353025324288,1.4255824117368099
773,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.00754976519981079,-1.0187635661968475,-0.03864950372379985,-0.041714487285925264,-1.4231146630319707,1.6293852492066068
774,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6692412457296386,-0.1212530324341233,-0.4975164283095351,0.04179391686677359,0.18510226850480943,-0.05198398594090711
775,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0868521399527264,1.7147809728118701,-0.25305408896260173,2.723104223862733,-0.5628206566344406,2.7479098385906093
776,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6947293604898521,-0.05369198939509986,-0.4072279230605879,0.03835935340723599,0.2367342866085621,-0.9909132074084205
777,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.25275546114239095,-0.6234788437172709,-0.08964375498660317,-0.018123521889651623,-0.9557731527578167,-0.5286123949959735
778,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6618681185778342,-0.011637284025199776,-0.38977026708595847,0.023255632093502388,0.39138305451463123,-2.0388775613138614
779,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6679299061336453,-0.12137272230340349,-0.4856520765744862,0.04154598282001696,0.1962432196284847,-0.051740858390689225
780,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2.5069886968135955,-1.7241735655633463,1.2312871511810373,0.7563768729492885,1.7044591568003102,0.27768896259340076
781,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.6726886802028476,-0.04671856183452053,-0.5090015629656006,0.030858006587770822,0.24759053770119008,-1.3970915036729457
782,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.1253048292904857,-1.1386499734905777,0.5071696956692509,-1.0307679828414604,-1.654460350528748,-1.7623368689884629
783,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.3481439985897208,-1.2021002860194268,0.18902105120014845,-0.1185883532838361,-1.3127039805999494,-0.6655160604174847
784,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.5955460063408835,1.3540139348873237,-0.3310635803060363,1.5436112846068861,-0.16841257017250666,0.4915082329411475
785,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.9159101792578473,0.05515154225939052,0.36176763739688494,0.08380994393053087,0.16374107591418718,-0.3986027653754775
786,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6993730965659595,-0.08176912116365924,-0.3969373036721755,0.04406801398714416,0.19901998294252,-0.42667457856582064
787,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.9138792119799866,0.08480891668661547,0.3589645831716318,0.07858155061265655,0.19992290820345518,-0.9625445200386368
788,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.9678326754302706,2.283201867317104,-0.1548597722457695,-2.1084636415789735,-0.40749837475638634,-0.8384732459921347
789,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5674253809648351,1.4921727232458064,-0.3651541698224729,1.5289311432672306,-0.12579724082223173,-1.819629525550295
790,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1.0388613544571226,-1.80449353768218,0.5981446371517555,-0.22325504268200622,-1.0341436473351147,0.3721504653575927
791,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6659078821721011,-0.12263653371518951,-0.4923945952421021,0.041174721608783056,0.19679989062635825,-0.05199440192725465
792,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.4885485928476868,-0.18654713669448378,-0.3286626343672393,-0.0013252081601316584,0.6071729151327114,-1.033387509735823
793,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2.8187425499172503,4.389865505792037,0.09039901262296929,-4.268162887033238,-0.7370097515188545,1.8590129409624465
794,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.37600547446042504,-0.34689410401382936,-0.3331749352737747,-0.012757111621087884,0.6153968705322675,0.19037889983851436
795,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6922984586360451,-0.08535546951808443,-0.4011467205204172,0.042760501560637446,0.21383503987580832,-0.4270751962901663
796,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5687151021348212,-0.2534343160975893,-0.43109440599968574,0.02950512533796135,0.23123494752632223,0.8198258318931421
797,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.32805368464468254,-1.2816644390899707,0.15747370895465954,-0.10098831276323812,-1.4779059125963014,0.9453489044627333
798,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.6848941398925253,-0.114947425353419,-0.39340750777599676,0.045547050794377104,0.20912855910997968,0.05605611728488983
799,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6691465846709023,-0.12261067183164022,-0.49728685288635927,0.041984925047831675,0.18407240370912312,-0.027748816572997145
800,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.1382512166406823,0.8292557780987458,-0.26366586363420985,0.3747147308823764,0.08689756913649911,0.34401993325315927
801,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5872953348681069,-0.22000072742013127,-0.3725670689928802,0.02945117337808346,0.24740554012550772,0.4193647507652272
802,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.23507340082424596,0.7302829649531335,-0.3142902845706098,0.3574073237271509,0.08522025761860408,0.5444852255205188
803,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2.4812356270019755,-0.25601626967513064,0.8782994900175103,1.2213758079818116,-0.7051954122292674,-1.9078409967008667
804,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.2291496781334484,0.5427091655521954,-0.4813144260651546,1.1937443041110063,0.07903334425418425,-2.2356149420275333
805,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6989148026710897,-0.09110555481280172,-0.40455861578804714,0.04537333707595377,0.1856758933576181,-0.2658030642037652
806,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6918241622836413,-0.11181696685005171,-0.39815930527880833,0.04683174984964234,0.18872403862351864,0.05622577508807194
807,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.558150471620886,-1.6591811532364513,0.3581121986747331,-0.1332515339045117,-3.1731883669216363,-0.3341197509312481
808,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6945345953347555,-0.0537807013202312,-0.40711135238848173,0.03832325500620983,0.2372964756366267,-0.9909184016811837
809,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5861018848048866,-0.24241802649282132,-0.36965745354883484,0.03269596417054909,0.22874545079546593,0.822092825920242
810,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.6481704443158428,-0.6719960916511504,0.22776145747999033,-0.9485881375033605,-0.6546586621402619,0.008700009643257236
811,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6648949508124323,-0.1070621131525799,-0.4968200497131376,0.038424264442951245,0.21381518173882766,-0.3500782012570707
812,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.570148744075964,-0.20084552106012116,-0.28956983949100934,0.02981139454926905,0.5259841236317927,0.698206146157065
813,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5890954260875924,-0.22666156733543208,-0.44525920528561536,0.030509782119317777,0.1899514116026466,0.4981561556662884
814,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4231196295233302,2.8205479886901,-0.12583941580497557,-0.9404161537502537,-0.5957863773665519,-0.8253296639100257
815,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6911529087969763,-0.10969455422526371,-0.39239128100417364,0.04635827531865267,0.19658056908711916,0.01607208881804606
816,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.4087525697579311,-1.444539461452615,0.2518782567159878,-0.11778515456471858,-2.7556408646041883,-0.92315887171503
817,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-2.4864444498338774,1.0601228886169949,5.936635435349467,0.3706379340356704,-0.034900231194466114,-0.35427345546938543
818,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.3215133826139491,0.690437666109631,-0.2735383343835033,0.3413911031951795,0.3274366036414742,0.5419042175702006
819,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6728767450729536,-0.17764743456218815,-0.49066012841684936,0.05168646570198112,0.11792465933107008,1.0196055180926287
820,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.1315056247823843,2.357516941241577,-0.16881089954489592,-0.11220611466442196,-0.45728266483864743,-0.6991743719429638
821,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.85445099696538,-0.8874475869126887,0.7270045799190965,0.11216517181694119,-1.2087546509590066,1.224193887549281
822,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6831978266676506,-0.09872217316527467,-0.40577246127489575,0.042464985969981814,0.22399168077419965,-0.2664888125515349
823,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.6144732184284104,-0.2743572966891702,-0.46684404207171737,0.03719303326841736,-0.10604344698605357,0.8655270993096343
824,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.36646688807993405,-0.26308990574285374,0.0628807596334653,1.124825468035631,-1.4668320917203412,-0.7320119074147337
825,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.8348109885513461,2.408135124169456,0.646646390514594,-2.0883579038642806,-0.17820513364383692,-1.296054830273881
826,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.7002221776414107,-0.1020050780416583,-0.396896558475848,0.04748347091808355,0.1747889957340468,-0.048166708668306836
827,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.28390867535327907,-0.29702907197668166,-0.27301606393902356,-0.02962215983004448,1.2932947602548255,-0.062414409636456024
828,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.4852932675359316,0.9050160870510516,-0.2940440422476484,2.315443205522303,0.4243666358479367,-1.8962766124632984
829,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.6938806458304102,-0.10491295187987898,-0.39355161874632655,0.046308309704377305,0.19279465831846998,-0.04834714358520094
830,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.040882379581593,-1.8739795403595847,0.6395617890987543,-0.21255309600115796,-1.077015717702756,1.6617611543570565
831,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3497197278211935,0.37579509263139066,-0.44433568259880546,-0.7990044024875691,0.17326165851705544,-1.0407637626177573
832,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.17036702390837374,0.8915767940096506,-0.37008468049731746,0.3484881209496878,0.029290893621018402,-1.8841382331730192
833,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6692081694211978,-0.12126816144908541,-0.49749810153847357,0.04178778704555125,0.18519676720075265,-0.051984904965185784
834,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6929036258912129,-0.0763653104574668,-0.40319818190590945,0.04148662745605408,0.22039170022946766,-0.5881833781244133
835,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6632377721883617,-0.07288188936530336,-0.5007996194829203,0.03257217914426826,0.2529979978787968,-0.9945748628886598
836,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.3281076830128302,-0.27291922176668393,0.37277671677124985,0.18337721622340702,-0.2444517297527656,0.659716561329742
837,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.684447843526376,-0.07193680780092127,-0.4099075401132736,0.038537813593620525,0.24640986497151476,-0.7497862490656276
838,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6934954262012597,-0.10474072900505633,-0.3852554272731649,0.04623335485070266,0.19926143828252185,-0.048154966200544505
839,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.2834292881614127,-0.3073007535486709,-0.27143044912710507,-0.02811617177615397,1.2846978305167818,0.12292067690393349
840,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.5014243758935183,-1.3823534338595305,0.25961823652574856,-0.1407219716081194,-1.7037112831697612,-0.7703276963623696
841,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-2.4870692611431244,1.073515446403593,5.93456719939778,0.3686743116718194,-0.02369111087150202,-0.5959221994281465
